distance_m,elevation_m
304.300674144441,11.4044342041015
304.632880120581,11.3928680419921
304.965086096721,11.3829536437988
305.297292072861,11.3730401992797
305.629498049002,11.3622798919677
305.961704025142,11.3605089187622
306.293910001282,11.3547668457031
306.626115977422,11.3508520126342
306.958321953563,11.3495578765869
307.290527929703,11.3470888137817
307.622733905843,11.3508472442626
307.954939881983,11.3542032241821
308.287145858123,11.3608446121215
308.619351834264,11.3663492202758
308.951557810404,11.3718967437744
309.283763786544,11.3772563934326
309.615969762684,11.397554397583
309.948175738825,11.4141941070556
310.280381714965,11.4257326126098
310.612587691105,11.4347095489501
310.944793667245,11.4477643966674
311.276999643385,11.4689064025878
311.609205619526,11.4889001846313
311.941411595666,11.504186630249
312.273617571806,11.5108251571655
312.605823547946,11.5074625015258
312.938029524086,11.513596534729
313.270235500227,11.5258836746215
313.602441476367,11.5555267333984
313.934647452507,11.6327953338623
314.266853428647,11.6450443267822
314.599059404788,11.6508131027221
314.931265380928,11.6474475860595
315.263471357068,11.6337614059448
315.595677333208,11.6067810058593
315.927883309349,11.5674428939819
316.260089285489,11.564167022705
316.592295261629,11.5741662979125
316.924501237769,11.5908012390136
317.256707213909,11.5908002853393
317.58891319005,11.5940504074096
317.92111916619,11.6107988357543
318.25332514233,11.6042261123657
318.58553111847,11.5746421813964
318.91773709461,11.524658203125
319.249943070751,11.5045051574707
319.582149046891,11.4877767562866
319.914355023031,11.480785369873
320.246560999171,11.4810533523559
320.578766975312,11.48166847229
320.910972951452,11.4832563400268
321.243178927592,11.4872016906738
321.575384903732,11.4932489395141
321.907590879872,11.5035972595214
322.239796856013,11.5004034042358
322.572002832153,11.4905767440795
322.904208808293,11.4791650772094
323.236414784433,11.4692506790161
323.568620760574,11.4559688568115
323.900826736714,11.4082527160644
324.233032712854,11.3857994079589
324.565238688994,11.3608884811401
324.897444665134,11.344856262207
325.229650641275,11.3433103561401
325.561856617415,11.3433971405029
325.894062593555,11.3435697555542
326.226268569695,11.3436565399169
326.558474545836,11.3427362442016
326.890680521976,11.3418178558349
327.222886498116,11.347373008728
327.555092474256,11.3630743026733
327.887298450396,11.4131879806518
328.219504426537,11.4387016296386
328.551710402677,11.4691619873046
328.883916378817,11.5519580841064
329.216122354957,11.5900917053222
329.548328331098,11.6162309646606
329.880534307238,11.6439609527587
330.212740283378,11.6555662155151
330.544946259518,11.6677417755126
330.877152235658,11.7270212173461
331.209358211799,11.785041809082
331.541564187939,11.8507471084594
331.873770164079,11.8643074035644
332.205976140219,11.8272161483764
332.205976140219,11.8272161483764
